price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id
69500,11.149082031552883,2008,16,51000,10.839600519357369,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,2289
10000,9.210340371976184,2007,17,137333,11.830171194020703,Hummer,Other,Gasoline,Automatic,Accident/damage reported,Yes,2290
11200,9.323669057283185,2014,10,125559,11.74053901095589,Buick,Buick,Gasoline,Automatic,Accident/damage reported,Yes,2291
48889,10.797307701282914,2020,4,88161,11.386931310154825,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,2292
29000,10.275051108968611,2016,8,101900,11.531757032705352,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,2293
18800,9.84161214881804,2015,9,159500,11.979805470779858,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,2294
15000,9.615805480084347,2015,9,68860,11.139845259006064,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Yes,2295
30499,10.325449175172755,2018,6,43000,10.668978650219241,Tesla,Tesla,Unknown/Other,Automatic,Accident/damage reported,Yes,2296
16500,9.711115659888671,2017,7,182000,12.111767460549332,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2297
49500,10.809727948556782,2022,2,21404,9.971379818579047,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,2298
27000,10.203592144986466,2017,7,81000,11.302216779257382,Ford,Ford,Gasoline,Automatic,None reported,Yes,2299
42590,10.65937476291726,2021,3,62257,11.039042320125954,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,2300
22998,10.04316253460861,2016,8,91798,11.427356683303062,BMW,BMW,Hybrid,Automatic,None reported,Unknown,2301
20000,9.903487552536127,2011,13,82000,11.314486721293981,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2302
15000,9.615805480084347,2012,12,207100,12.240961875957243,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2303
124000,11.728036844587175,2023,1,450,6.111467339502679,Land,Land,Hybrid,Automatic,None reported,Yes,2304
30000,10.308952660644293,2016,8,77945,11.263771558223787,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,2305
40599,10.611498714744615,2022,2,15583,9.654000025882317,Kia,Kia,Hybrid,Automatic,None reported,Unknown,2306
26125,10.170647989267112,2017,7,37100,10.521399202410167,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2307
18000,9.798127036878302,2006,18,51000,10.839600519357369,Maserati,Maserati,Gasoline,Automatic,Accident/damage reported,Yes,2308
26000,10.165851817003619,2017,7,94000,11.451060699493427,Ford,Ford,Gasoline,Automatic,None reported,Yes,2309
6000,8.699514748210191,2003,21,121886,11.71084966499159,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,2310
15000,9.615805480084347,2008,16,157500,11.967187086434018,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2311
15500,9.648595302907339,2014,10,138415,11.838018922420156,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2312
10200,9.230142999272362,2012,12,110000,11.608244735642321,Land,Land,Gasoline,Automatic,None reported,Yes,2313
109900,11.607326140391713,2023,1,8532,9.051696278536586,Cadillac,Cadillac,Diesel,Automatic,None reported,Unknown,2314
51500,10.849337086651827,2021,3,12941,9.468233115617211,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,2315
19500,9.878169744551839,2009,15,69764,11.152887730326308,BMW,BMW,Gasoline,Manual,None reported,Yes,2316
24000,10.085809109330082,2003,21,90000,11.407576060361786,Porsche,Porsche,Gasoline,Manual,Unknown,Unknown,2317
42598,10.659562582798547,2022,2,8193,9.011157458106817,Audi,Audi,Hybrid,Automatic,None reported,Unknown,2318
43599,10.68278949329428,2020,4,43277,10.675399701731727,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,2319
38000,10.545341438708522,2018,6,26500,10.184937747111391,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,2320
35670,10.482065278352938,2019,5,36021,10.491885141897002,Chevrolet,Chevrolet,Gasoline,Automatic,Unknown,Unknown,2321
36139,10.495127893591839,2019,5,25462,10.144981697062931,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,2322
33000,10.404262840448617,2018,6,35850,10.487126739641525,Audi,Audi,Gasoline,Automatic,None reported,Yes,2323
6300,8.748304912379623,2008,16,77700,11.260623406285792,Mazda,Mazda,Gasoline,Manual,None reported,Yes,2324
42999,10.668932138591325,2021,3,23600,10.069044362997353,Jaguar,Jaguar,Hybrid,Automatic,None reported,Yes,2325
7800,8.961879012677683,2001,23,122000,11.711784520403112,Toyota,Toyota,Gasoline,Manual,None reported,Yes,2326
17999,9.798071479779479,2003,21,245000,12.409017571151187,Ford,Ford,Diesel,Automatic,Accident/damage reported,Yes,2327
134000,11.805595078933049,2022,2,4700,8.45553053102413,Porsche,Porsche,Gasoline,Manual,None reported,Yes,2328
34000,10.4341158035983,2016,8,84100,11.339773736496767,Subaru,Subaru,Gasoline,Manual,None reported,Yes,2329
40000,10.596634733096073,2021,3,33000,10.404293143019792,Audi,Audi,Hybrid,Automatic,None reported,Yes,2330
59999,11.002083174398681,2018,6,10065,9.216918687336305,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,2331
148500,11.908340237224891,2018,6,3811,8.245909264774093,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2332
40598,10.611474083292713,2021,3,44457,10.702300202250855,Acura,Acura,Gasoline,Other,None reported,Unknown,2333
20900,9.947504437952903,2013,11,139355,11.844787089033758,Audi,Audi,Gasoline,Automatic,None reported,Yes,2334
55000,10.915088464214607,2010,14,9100,9.116139576577355,Lotus,Other,Gasoline,Manual,None reported,Yes,2335
77900,11.26318123185884,2019,5,10500,9.259225769705994,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2336
59590,10.995243053741024,2023,1,5006,8.518592212329946,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,2337
18000,9.798127036878302,2013,11,55000,10.915106645867503,Hyundai,Hyundai,Gasoline,Manual,Unknown,Unknown,2338
71000,11.170435156023453,2021,3,33500,10.419330568113901,BMW,BMW,Gasoline,Automatic,None reported,Yes,2339
15000,9.615805480084347,2014,10,126500,11.748005492256807,BMW,BMW,Gasoline,Automatic,None reported,Yes,2340
24000,10.085809109330082,2016,8,79000,11.277215789596893,Land,Land,Gasoline,Automatic,None reported,Yes,2341
145000,11.884489021402711,2018,6,19000,9.852246888342531,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,2342
52000,10.858998997563564,2021,3,57000,10.950824090522445,RAM,RAM,Diesel,Automatic,None reported,Yes,2343
57998,10.968163806175392,2020,4,4880,8.493105395887147,BMW,BMW,Gasoline,Automatic,None reported,Unknown,2344
143900,11.876873892875459,2018,6,6523,8.783242963740905,Acura,Acura,Hybrid,Automatic,None reported,Unknown,2345
14000,9.546812608597396,2005,19,127000,11.751950239425476,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2346
15999,9.680281499268713,2002,22,89500,11.402005077384885,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2347
27500,10.221941283654663,2000,24,97000,11.48247656671073,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2348
42442,10.655893716970995,2021,3,31181,10.347596284236497,Buick,Buick,Gasoline,Automatic,Accident/damage reported,Yes,2349
33200,10.410305154904579,2020,4,16425,9.706620724300137,Lexus,Lexus,Hybrid,CVT,Accident/damage reported,Unknown,2350
54798,10.911408975919734,2022,2,11238,9.327145151518268,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,2351
7999,8.987071812848821,2005,19,97146,11.48398057424644,Chevrolet,Chevrolet,E85 Flex Fuel,Other,Accident/damage reported,Yes,2352
39998,10.596584731846031,2015,9,36670,10.509741530941705,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,2353
52500,10.868568448579715,2019,5,44800,10.709985739582528,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2354
17100,9.746833742490752,2015,9,150000,11.918397239722838,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2355
32100,10.376611309118108,2020,4,38400,10.555838779903407,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,2356
81500,11.308358299228955,2008,16,7960,8.982309899088579,Bentley,Bentley,Gasoline,Automatic,None reported,Yes,2357
9975,9.207837241758064,2007,17,117000,11.669937760751914,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,2358
95500,11.466881526468821,2023,1,159,5.075173815233827,Rivian,Other,Unknown/Other,Automatic,None reported,Yes,2359
139000,11.842229212112828,2017,7,30200,10.315630315397533,McLaren,Other,Gasoline,Automatic,None reported,Yes,2360
8999,9.104868739033948,2012,12,91545,11.424596857176535,Nissan,Nissan,Gasoline,CVT,None reported,Yes,2361
26499,10.184862275413241,2015,9,110000,11.608244735642321,Land,Land,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,2362
23300,10.056208639553791,2017,7,105100,11.562677071567636,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,2363
15600,9.655026193237628,2012,12,110000,11.608244735642321,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,2364
32769,10.397238225511654,2019,5,81778,11.311775765915282,Ford,Ford,Gasoline,Automatic,None reported,Yes,2365
10900,9.296518068217235,2010,14,168422,12.034233951036668,Lexus,Lexus,Hybrid,Automatic,Accident/damage reported,Yes,2366
34900,10.460242108190519,2018,6,80500,11.296024885689746,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,2367
28825,10.268998345137259,2018,6,81200,11.304682841344873,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,2368
47500,10.768484990022733,2017,7,20172,9.912100355634351,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,2369
22500,10.021270588192511,2005,19,145000,11.884495917930655,Hummer,Other,Gasoline,Automatic,None reported,Yes,2370
7500,8.922658299524402,2009,15,162000,11.995357787034976,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2371
124995,11.736029015484418,2020,4,13554,9.514510761932765,Porsche,Porsche,Gasoline,Manual,None reported,Yes,2372
9500,9.159047077588632,2007,17,59700,10.997104049659168,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,2373
28900,10.271596874100524,2020,4,30930,10.339514196226636,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,2374
19999,9.903437551286085,2009,15,51983,10.858691257908882,BMW,BMW,Gasoline,Manual,None reported,Yes,2375
50000,10.819778284410283,2022,2,22000,9.99884318585288,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,2376
45000,10.714417768752456,2023,1,16800,9.729193687429403,Volkswagen,Volkswagen,Unknown/Other,Automatic,None reported,Yes,2377
73995,11.211752802335948,2022,2,16000,9.680406499268875,Chevrolet,Chevrolet,Diesel,Automatic,Accident/damage reported,Yes,2378
23599,10.06895961723459,2020,4,22295,10.012162569161784,Nissan,Nissan,Gasoline,CVT,None reported,Unknown,2379
188500,12.146853285870202,2020,4,33000,10.404293143019792,Bentley,Bentley,Gasoline,Automatic,None reported,Yes,2380
85000,11.350406535472453,2023,1,1025,6.933423025730715,Toyota,Toyota,Hybrid,Automatic,None reported,Yes,2381
15499,9.648530784697051,2013,11,89190,11.398535416616683,Acura,Acura,Gasoline,Automatic,Accident/damage reported,Yes,2382
39687,10.58877895713049,2020,4,53550,10.888389749837856,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,2383
26299,10.177286194629282,2021,3,56946,10.949876289700272,Ford,Ford,Gasoline,Automatic,None reported,Yes,2384
54900,10.913268627497622,2016,8,11684,9.366061246972958,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,2385
51000,10.839580911706463,2018,6,45617,10.728057654456492,GMC,GMC,Gasoline,Automatic,None reported,Yes,2386
34500,10.448714603019452,2018,6,75466,11.231450753594432,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2387
84645,11.34622131907135,2021,3,19513,9.878887435667895,Maserati,Maserati,Gasoline,Automatic,Accident/damage reported,Yes,2388
33531,10.42022566305372,2021,3,15636,9.65739517984351,Subaru,Subaru,Gasoline,CVT,None reported,Unknown,2389
40888,10.618591900448115,2018,6,69600,11.150534214035387,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2390
16500,9.711115659888671,2011,13,138050,11.835378461084328,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2391
35900,10.48849257447637,2017,7,132269,11.792600567020093,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,2392
37700,10.537415373436103,2020,4,45815,10.732388654073693,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,2393
48459,10.788473358581868,2021,3,25352,10.140652345212592,Ford,Ford,Gasoline,Automatic,None reported,Yes,2394
8995,9.104424146384634,2008,16,120000,11.695255355062795,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2395
45000,10.714417768752456,2018,6,75151,11.227268008266776,Chevrolet,Chevrolet,Gasoline,Manual,Accident/damage reported,Yes,2396
23000,10.043249494911286,2016,8,74139,11.213710476704723,Jeep,Jeep,Gasoline,Manual,None reported,Yes,2397
6000,8.699514748210191,1994,30,170443,12.04616207600779,Chevrolet,Chevrolet,Unknown/Other,Automatic,Accident/damage reported,Yes,2398
19000,9.852194258148577,1995,29,70000,11.156264806643742,Jaguar,Jaguar,Unknown/Other,Automatic,None reported,Yes,2399
17800,9.786953736280177,2012,12,68500,11.134603622683905,BMW,BMW,Gasoline,Automatic,None reported,Yes,2400
51890,10.856881372361785,2020,4,37366,10.528543240958955,Lexus,Lexus,Gasoline,Automatic,Unknown,Unknown,2401
66900,11.11095424611632,2021,3,35315,10.472091398021472,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,2402
15995,9.680031452383618,2017,7,61000,11.0186455364637,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,2403
41599,10.635831407498888,2022,2,12050,9.396902923027392,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,2404
9875,9.197761589769323,2001,23,150000,11.918397239722838,Jaguar,Jaguar,Gasoline,Automatic,Accident/damage reported,Yes,2405
41500,10.63344870621879,2016,8,46200,10.740756721857226,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,2406
15500,9.648595302907339,2014,10,88000,11.385103457032141,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2407
30089,10.311914935439406,2015,9,47000,10.757924157061597,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2408
47000,10.757902880692196,2017,7,50340,10.826575133410556,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,2409
13999,9.546741177474825,2010,14,67800,11.124332223082254,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2410
5500,8.612503371220562,2002,22,150000,11.918397239722838,Dodge,Dodge,Gasoline,Manual,Accident/damage reported,Yes,2411
54000,10.896739325546411,2018,6,13500,9.510519035757246,Chevrolet,Chevrolet,Gasoline,Manual,Accident/damage reported,Yes,2412
12900,9.464982590349763,2007,17,101750,11.530283931266375,Hummer,Other,Gasoline,Automatic,None reported,Yes,2413
37950,10.544024782823776,2022,2,18385,9.8193447844237,Honda,Honda,Gasoline,Automatic,None reported,Yes,2414
13500,9.51044496442652,2008,16,123500,11.724004532183379,Nissan,Nissan,Gasoline,Automatic,Accident/damage reported,Yes,2415
38000,10.545341438708522,2017,7,117000,11.669937760751914,GMC,GMC,E85 Flex Fuel,Automatic,None reported,Yes,2416
13600,9.517825071724143,2010,14,86121,11.363520174617836,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2417
45900,10.734220396048636,2020,4,22466,10.019802844917477,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2418
23800,10.077440859659566,2017,7,80000,11.289794413577894,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,2419
28250,10.248848736574587,2020,4,23152,10.049879640751199,Chrysler,Chrysler,Gasoline,Automatic,None reported,Yes,2420
9200,9.126958763037132,2006,18,91300,11.421917019425596,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,2421
28999,10.275016625615446,2020,4,45000,10.714439990727769,Nissan,Nissan,Gasoline,CVT,None reported,Yes,2422
93500,11.44571671527678,2023,1,1885,7.542213463193403,Rivian,Other,Unknown/Other,Automatic,None reported,Yes,2423
30510,10.325809777710715,2018,6,73049,11.198899417178845,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,2424
38000,10.545341438708522,2021,3,7250,8.888894669371593,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,2425
29000,10.275051108968611,2019,5,44000,10.691967639914864,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,2426
26900,10.19988156558993,2014,10,85500,11.356283350762888,Ford,Ford,Gasoline,Automatic,None reported,Yes,2427
43999,10.691922185369403,2021,3,18083,9.802782848414497,GMC,GMC,Gasoline,Automatic,None reported,Yes,2428
10900,9.296518068217235,2011,13,111000,11.6172944892629,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2429
14000,9.546812608597396,2013,11,115000,11.652696102959753,GMC,GMC,Gasoline,Automatic,None reported,Yes,2430
28000,10.239959789157341,2021,3,33400,10.416341118636355,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2431
12500,9.433483923290392,2007,17,136000,11.820417517632333,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,2432
44000,10.691944912900398,2021,3,26800,10.196194479235656,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,2433
51999,10.85897976660942,2022,2,30000,10.308985993422082,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,2434
10500,9.259130536145614,2008,16,251634,12.435734903831499,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,2435
3500,8.160518247477505,2005,19,119000,11.686887175419702,Chrysler,Chrysler,Gasoline,Automatic,None reported,Yes,2436
89000,11.396391648714276,2021,3,28121,10.244307467150762,Cadillac,Cadillac,Gasoline,Automatic,None reported,Unknown,2437
7900,8.974618038455112,2009,15,111000,11.6172944892629,Chrysler,Chrysler,Gasoline,Automatic,None reported,Yes,2438
14311,9.568783751310876,2016,8,116500,11.665655135642039,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,2439
4900,8.496990484098719,2005,19,199296,12.202551453403197,Acura,Acura,Gasoline,Automatic,None reported,Yes,2440
179000,12.095141084822892,2023,1,202,5.313205979041787,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2441
47500,10.768484990022733,2021,3,11200,9.32375833901174,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,2442
26599,10.188628900078157,2020,4,56536,10.942650570059175,Volvo,Volvo,Gasoline,Automatic,None reported,Unknown,2443
32500,10.388995368317829,2016,8,49600,10.811766273800105,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,2444
65000,11.082142548877775,2023,1,13600,9.517898598432753,Acura,Acura,Gasoline,Automatic,None reported,Yes,2445
10000,9.210340371976184,2007,17,59700,10.997104049659168,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,2446
44888,10.711925777430809,2018,6,19000,9.852246888342531,Dodge,Dodge,Gasoline,Automatic,None reported,Yes,2447
33999,10.434086391401058,2002,22,17300,9.758519582283522,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,2448
13500,9.51044496442652,2014,10,91140,11.420163036888468,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,2449
